date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20170518,162,59,131,0.9,36,11,227,4
20170519,138,56,129,0.8,32,10,201,3
20170520,187,63,118,1.0,39,13,252,4
20170521,74,49,79,1.0,33,9,128,2
20170522,54,34,58,1.0,34,6,49,2
20170523,85,26,48,0.8,36,4,142,2
20170524,90,39,74,0.7,45,10,147,2
20170525,70,19,90,0.5,34,7,102,2
20170526,107,26,67,0.6,44,19,167,3
20170527,159,64,127,1.1,62,17,224,4
20170528,164,71,138,1.3,54,15,229,4
20170529,85,38,120,1.0,31,10,125,2
20170530,84,62,90,1.7,50,7,130,2
20170531,116,68,104,1.1,43,8,177,3
20170601,83,38,69,1.2,32,13,139,2
20170602,52,14,54,0.6,28,6,72,2
20170603,65,30,57,1.4,45,19,117,2
20170604,122,36,71,0.9,47,23,184,3
20170605,110,51,98,0.9,53,23,170,3
20170606,54,38,55,0.8,34,4,97,2
20170607,109,49,73,0.9,36,6,169,3
20170608,122,55,103,1.0,43,14,184,3
20170609,137,39,97,1.1,31,11,200,3
20170610,55,12,59,0.8,28,8,87,2
20170611,80,23,71,1.0,50,14,136,2
20170612,88,32,70,1.0,38,11,145,2
20170613,73,45,71,1.2,54,12,127,2
20170614,156,56,95,1.2,59,13,221,4
20170615,160,63,124,1.0,39,14,225,4
20170616,148,67,118,0.9,33,8,212,3
20170617,134,55,116,0.9,35,10,197,3
20170618,147,45,104,0.9,27,9,211,3
20170619,166,63,124,1.0,34,11,231,4
20170620,138,25,53,0.8,26,6,201,3
20170621,107,35,71,1.0,30,9,167,3
20170622,65,47,57,1.3,29,3,111,2
20170623,52,28,35,0.8,20,2,102,2
20170624,61,42,55,1.3,25,5,113,2
20170625,128,52,71,1.0,34,5,190,3
20170626,149,49,88,1.0,44,7,213,3
20170627,163,72,105,1.2,35,14,228,4
20170628,178,73,122,1.1,34,11,243,4
20170629,150,76,121,1.1,33,9,215,3
20170630,167,71,106,1.0,30,7,232,4
20170701,179,88,128,1.1,28,6,244,4
20170702,80,38,65,0.9,25,10,135,2
20170703,54,37,58,1.1,30,5,91,2
20170704,59,42,67,1.1,36,5,95,2
20170705,129,39,64,0.9,23,5,191,3
20170706,103,77,114,1.0,28,3,94,3
20170707,120,56,90,1.1,19,4,182,3
20170708,147,60,111,1.1,30,4,211,3
20170709,124,54,90,0.8,22,4,186,3
20170710,163,29,61,0.8,37,7,228,4
20170711,187,56,117,1.1,40,11,252,4
20170712,130,43,89,0.8,21,4,192,3
20170713,121,44,82,0.8,21,4,183,3
20170714,166,46,114,1.1,26,6,231,4
20170715,77,56,101,1.1,22,4,113,2
20170716,65,47,63,0.8,17,4,116,2
20170717,60,32,52,0.8,20,5,112,2
20170718,99,74,93,0.9,24,5,142,2
20170719,93,44,62,0.8,20,4,151,2
20170720,97,62,94,0.9,28,4,156,2
20170721,46,25,46,1.1,25,4,75,1
20170722,51,33,40,1.5,36,7,101,2
20170723,94,53,67,1.1,37,7,152,2
20170724,123,93,104,1.7,42,6,161,3
20170725,72,43,57,1.2,39,10,126,2
20170726,60,29,70,1.2,48,10,106,2
20170727,103,77,95,1.7,45,8,155,3
20170728,103,77,92,2.0,56,15,121,3
20170729,57,40,43,1.2,28,8,108,2
20170730,125,47,68,1.1,29,10,187,3
20170731,112,51,64,1.2,28,7,173,3
20170801,52,36,48,0.9,28,7,89,2
20170802,40,23,40,0.7,19,5,74,1
20170803,92,18,39,0.8,17,5,150,2
20170804,140,50,79,1.1,33,5,204,3
20170805,88,38,54,0.9,25,5,145,2
20170806,149,33,59,0.9,30,6,213,3
20170807,122,29,63,1.0,34,10,184,3
20170808,153,36,63,1.1,31,12,218,4
20170809,110,25,41,0.9,27,7,171,3
20170810,142,54,73,1.2,29,11,206,3
20170811,147,90,121,1.3,28,8,211,3
20170812,74,54,86,1.6,31,7,117,2
20170813,65,47,61,1.1,28,5,82,2
20170814,50,19,34,1.0,24,7,100,1
20170815,110,33,58,1.1,36,8,170,3
20170816,85,42,59,1.2,31,7,141,2
20170817,118,37,54,2.1,36,16,179,3
20170818,67,41,55,1.3,35,11,120,2
20170819,64,31,49,0.8,28,6,116,2
20170820,88,47,59,1.3,28,9,145,2
20170821,117,45,70,1.0,28,8,178,3
20170822,119,66,91,1.3,36,9,180,3
20170823,57,37,57,1.1,31,7,108,2
20170824,72,39,58,1.1,44,8,126,2
20170825,87,19,59,0.8,54,9,144,2
20170826,70,29,74,1.1,56,15,86,2
20170827,39,19,29,0.9,31,6,73,1
20170828,50,29,35,1.2,31,6,100,1
20170829,50,24,49,1.0,32,12,100,1
20170830,75,18,34,0.8,19,7,129,2
20170831,69,44,56,1.0,23,5,122,2
20170901,80,59,70,1.1,30,8,129,2
20170902,96,47,64,1.0,33,8,155,2
20170903,134,63,86,1.2,35,10,197,3
20170904,91,57,75,1.1,32,11,149,2
20170905,94,59,79,1.2,32,11,152,2
20170906,88,63,92,1.3,38,11,145,2
20170907,131,75,108,1.5,25,12,194,3
20170908,153,90,122,1.6,28,11,218,4
20170909,122,66,87,1.3,26,9,184,3
20170910,67,48,65,1.1,28,10,117,2
20170911,61,35,67,1.1,36,11,113,2
20170912,127,39,80,1.2,38,15,189,3
20170913,123,52,99,1.2,43,19,185,3
20170914,116,52,88,1.1,37,12,177,3
20170915,110,71,106,1.3,46,17,170,3
20170916,153,117,130,1.7,52,20,192,4
20170917,60,41,69,0.9,47,9,103,2
20170918,137,52,107,1.3,56,16,200,3
20170919,65,22,70,0.8,52,7,109,2
20170920,70,24,78,1.2,56,17,100,2
20170921,134,49,112,1.2,37,18,197,3
20170922,73,24,95,0.8,41,6,89,2
20170923,119,44,170,1.1,50,18,180,3
20170924,135,103,161,1.6,45,13,159,3
20170925,117,77,101,1.3,37,11,178,3
